Id,Label,id_artista,popularidad,generos_musicales,genero,Grado,Intermediatez,Cercania,Grado,Intermediatez,Cercania
Jorge Lopez Ruiz,Jorge Lopez Ruiz,spotify:artist:62VClkKxpAq1dDSCJJBfSV,0,['Jazz'],male,7,0.0004419936441748,0.2369724927387664,7,0.0004419936441748928,0.23697249273876644
Nicolás Guerschberg,Nicolás Guerschberg,spotify:artist:1p0oaJozpQAZdKArCEr5eg,3,[],male,2,0.0002031961974429,0.1581347622848022,2,0.00020319619744298302,0.1581347622848022
Sara Mamani,Sara Mamani,spotify:artist:0MbaYsHJ6jDTHjTaLMSabZ,0,[],female,4,0.0004293062008559,0.2022160664819944,4,0.0004293062008559437,0.20221606648199447
Ángel Bonura,Ángel Bonura,spotify:artist:5NfsGYGcPhAf2ivRMWbKb3,0,[],No se el género,2,0.0,0.1790139390810531,2,0.0,0.17901393908105317
Mariana Bianchini,Mariana Bianchini,spotify:artist:7BtIqf6x9Ob30b5AVmGl29,2,[],female,11,0.0028818413822018,0.180999608508417,11,0.0028818413822018726,0.18099960850841706
Dolores Solá,Dolores Solá,spotify:artist:0cBV35Lf9cSK66peOaGhSV,9,['Tango'],female,5,0.002353119715464,0.2300547354453475,5,0.0023531197154640993,0.2300547354453475
Arbolito,Arbolito,spotify:artist:7pa4Z64S1qU90QytnRJgoJ,33,"['Folklore', 'Rock', 'Alternative']",No se el género,2,0.0,0.1635806109210991,2,0.0,0.16358061092109918
Puel Kona,Puel Kona,spotify:artist:5S5gzDtLDnL23oShA5qsBX,8,[],No se el género,10,0.0004579783681958,0.1942033043965275,10,0.0004579783681958099,0.19420330439652758
Kangrejoz,Kangrejoz,spotify:artist:60JIa0IuXUaT6JOyBOi9Eq,0,[],No se el género,2,0.0,0.1635806109210991,2,0.0,0.16358061092109918
Pablo Lezcano,Pablo Lezcano,spotify:artist:6BWt3y930OmYx0ArqKBWUe,0,['Cumbia'],male,1,0.0,0.1635806109210991,1,0.0,0.16358061092109918
Orozco Barrientos,Orozco Barrientos,spotify:artist:1YcoSGwAo1mtrO0o3dWzwx,0,[],No se el género,1,0.0,0.1635806109210991,1,0.0,0.16358061092109918
La Contreras,La Contreras,spotify:artist:6piB6c6qlCZaylV1R4VWyC,4,[],female,2,0.0,0.1635806109210991,2,0.0,0.16358061092109918
Un Mono Azul,Un Mono Azul,spotify:artist:7irBbB1keSwBvL9epc6ufR,0,[],No se el género,1,0.0,0.1635806109210991,1,0.0,0.16358061092109918
Martín Vega,Martín Vega,spotify:artist:3t6rdVTl6R0YIlTBeVJZgy,0,[],male,1,0.0,0.1635806109210991,1,0.0,0.16358061092109918
Tomás Babjaczuk,Tomás Babjaczuk,spotify:artist:69YFg2dNQp6Hf4kJfHwT6q,0,[],male,1,0.0,0.1624502225345514,1,0.0,0.1624502225345514
Seba Landro,Seba Landro,spotify:artist:3kpvybC2ueX5YUpvMjYiHa,0,[],male,8,0.0072817191569272,0.1972411831626848,8,0.007281719156927299,0.19724118316268488
Marcos Cabezaz,Marcos Cabezaz,spotify:artist:6RWR240sWjsjPZcyowsK1d,0,[],male,1,0.0,0.1883487235198261,1,0.0,0.18834872351982618
Carlos Villavicencio,Carlos Villavicencio,spotify:artist:5pA3cNazdG6WV7zLzvYsHD,0,[],male,1,0.0,0.1883487235198261,1,0.0,0.18834872351982618
Flopa,Flopa,spotify:artist:4YTUVeo0e98siu66F21HFy,13,['Alternative'],No se el género,4,0.0014419610670511,0.1883998913338766,4,0.0014419610670511895,0.18839989133387666
Migue Granados,Migue Granados,spotify:artist:6RBQQmhPPL3eqIz2ktmlSK,13,[],male,1,0.0,0.201277028007546,1,0.0,0.20127702800754607
Soy Emilia,Soy Emilia,spotify:artist:09MCzRiOuz48BY0imXgFFM,28,['Alternative'],No se el género,2,0.0,0.2013062409288824,2,0.0,0.20130624092888244
Violetta Arriaza,Violetta Arriaza,spotify:artist:2WET7xahye2vwzTTB7MH1U,24,[],female,2,0.0,0.2013062409288824,2,0.0,0.20130624092888244
Daniela Herrero,Daniela Herrero,spotify:artist:4DnisEwhpsBmBcyGvxRske,34,"['Pop', 'Rock']",female,6,0.0073543277436775,0.2207895574657752,6,0.007354327743677585,0.22078955746577522
Pablo Grinjot,Pablo Grinjot,spotify:artist:78Yi1a73zUNK79PWPv0P0o,4,[],male,5,0.0025088477012913,0.2116587822371433,5,0.0025088477012913234,0.2116587822371433
Gaston Pauls,Gaston Pauls,spotify:artist:6TOGpotjLe5ZZGif2QmZxd,7,[],male,1,0.0,0.1837086092715232,1,0.0,0.1837086092715232
Javier Montalto,Javier Montalto,spotify:artist:3E9eoaWsjWb8cCo4RkTH4Y,9,[],male,1,0.0,0.1837086092715232,1,0.0,0.1837086092715232
Hugo Díaz,Hugo Díaz,spotify:artist:45sN1U4xtrQEyzIaOUmavp,26,['Tango'],male,47,0.0,0.1994248741912293,47,0.0,0.19942487419122934
Fabián Panisello,Fabián Panisello,spotify:artist:4rFysJd2mQdTXwE5AhcOu2,0,[],male,1,0.0,0.1791526737277189,1,0.0,0.17915267372771893
Osvaldo Golijov,Osvaldo Golijov,spotify:artist:4MFSQmb7Y47xW7JJmJboCv,20,['Clasico'],male,11,0.001766403543228,0.2109826589595375,11,0.001766403543228017,0.21098265895953758
Gabriel Senanes,Gabriel Senanes,spotify:artist:7524FF8maNGE4P1HRv2Fee,0,"['Pop', 'Clasico']",male,3,0.0,0.1791526737277189,3,0.0,0.17915267372771893
Ernesto Acher,Ernesto Acher,spotify:artist:6KqDCb8JoJu8pwUIxOBEzz,3,[],male,31,0.0,0.1639092413141101,31,0.0,0.16390924131411014
Vic Bang,Vic Bang,spotify:artist:4oYRmpCHzfDX9eZaqw7CBN,3,[],female,1,0.0,0.1608115942028985,1,0.0,0.16081159420289856
Eduardo García de Zúñiga,Eduardo García de Zúñiga,spotify:artist:7gSqJRkvmaMKRsFPsCNzaN,0,[],male,1,0.0,0.1644729040673544,1,0.0,0.16447290406735443
Valentin Surif,Valentin Surif,spotify:artist:3LHNKwzjQKqZT8kZrzWvt4,2,[],male,90,0.0060492988962267,0.226079869600652,90,0.00604929889622678,0.226079869600652
Sebastián de Urquiza,Sebastián de Urquiza,spotify:artist:4DRLMTbeWVmsygPUpld41C,2,[],male,16,8.610574720744291e-06,0.1880422993492407,16,8.610574720744291e-06,0.18804229934924077
Victoria Birchner,Victoria Birchner,spotify:artist:3WK96n89Ph8hEufWDG5DeS,10,[],No se el género,5,0.000568933932054,0.2149721016738995,5,0.0005689339320540672,0.21497210167389957
Las Pelotas,Las Pelotas,spotify:artist:1Qv4E1VgZOGnOYd99Kp5Bs,57,"['Rock', 'Reggae', 'Alternative']",No se el género,3,0.0002382431508209,0.2102152167323431,3,0.0002382431508209103,0.21021521673234314
Tomás Lebrero,Tomás Lebrero,spotify:artist:1CddtFbqu0fKwAAtiNpjWg,0,[],male,1,0.0,0.1960424028268551,1,0.0,0.19604240282685512
Percival Benedict Kahn,Percival Benedict Kahn,spotify:artist:46X8BqIzjOlp5zZCY5PHEw,0,[],No se el género,21,0.0,0.1636578171091445,21,0.0,0.16365781710914454
Daniel Diaz,Daniel Diaz,spotify:artist:3zJXQgBRAEZRZZjndoogd5,22,['Jazz'],male,33,0.0014419610670511,0.1500432713111207,33,0.0014419610670511893,0.15004327131112072
Huella Pampa,Huella Pampa,spotify:artist:6UaNnYTf2Bgq4GPbs4hchM,15,['Folklore'],No se el género,14,0.0,0.1499783737024221,14,0.0,0.14997837370242215
Armando Laborde,Armando Laborde,spotify:artist:3ScBukIGX1LjUMmj6QQX5a,7,['Tango'],male,6,0.0,0.1846870838881491,6,0.0,0.18468708388814914
Rodolfo Lesica,Rodolfo Lesica,spotify:artist:5GqxXL51IlX2CEC8xEcgHE,4,['Tango'],male,25,0.0014419610670511,0.1847362812999467,25,0.0014419610670511895,0.18473628129994674
Diego Solís,Diego Solís,spotify:artist:15sxvC9WNx2IfDVn8m8teh,3,[],male,8,1.913730506694861e-05,0.1897400820793433,8,1.913730506694861e-05,0.18974008207934337
Enero Será Mío,Enero Será Mío,spotify:artist:3oye1CCUGz6RmGjCnBdsMf,0,[],No se el género,1,0.0,0.198227811919394,1,0.0,0.19822781191939404
Martín Elizalde,Martín Elizalde,spotify:artist:1sXx30pQqKQimzJBDwhXPx,10,[],male,4,0.0003055587516173,0.2064295282036017,4,0.00030555875161733374,0.20642952820360172
Nahuel Briones,Nahuel Briones,spotify:artist:29HD84lSe1rh2e6JuTE2xR,19,"['Rock', 'Alternative']",male,3,0.0043217216973525,0.1983979402088399,3,0.004321721697352556,0.19839794020883994
Lolo Micucci,Lolo Micucci,spotify:artist:7LG3uPVfEWv8rvew2gJFGg,1,[],male,2,0.0,0.198227811919394,2,0.0,0.19822781191939404
Pity Alvarez,Pity Alvarez,spotify:artist:3ZM2EFVMGSXyEqn3l3HA26,6,"['HipHop', 'Rock', 'Punk', 'Rap', 'Reggae']",male,1,0.0,0.198227811919394,1,0.0,0.19822781191939404
Deborah De Corral,Deborah De Corral,spotify:artist:0cEINGGZS5I0npSooTOQRZ,17,['Pop'],female,4,0.0,0.1982561463693539,4,0.0,0.1982561463693539
Sebastian Kramer,Sebastian Kramer,spotify:artist:0dFMYi8FmnV1XeawJHagzd,0,[],male,2,0.0,0.1982561463693539,2,0.0,0.1982561463693539
Super Ratones,Super Ratones,spotify:artist:1sLxv35Q6ahFKcfg1ZuqWq,25,"['Rock', 'Punk']",No se el género,13,0.0065233626343811,0.2180817610062893,13,0.006523362634381143,0.21808176100628932
Carola Bony,Carola Bony,spotify:artist:7gAaTghewy1zb9tfRALUN9,2,"['Pop', 'Electronica', 'Rock']",female,1,0.0,0.198227811919394,1,0.0,0.19822781191939404
Tito Fargo,Tito Fargo,spotify:artist:1F1FoV8zFm1KHMQsEllORZ,0,[],male,1,0.0,0.198227811919394,1,0.0,0.19822781191939404
Los Manseros Santiagueños,Los Manseros Santiagueños,spotify:artist:0IAWTLWnUIzKVQDTGoYJk2,52,"['Chamame', 'Folklore']",No se el género,9,0.0028891200602307,0.2139441616535554,9,0.002889120060230743,0.21394416165355545
Nonpalidece,Nonpalidece,spotify:artist:0W1EfnztQTHuv03MuMzWPe,53,"['Rock', 'Reggae', 'Alternative']",No se el género,3,0.0016416158104433,0.2018922852983988,3,0.0016416158104433079,0.20189228529839884
Donald,Donald,spotify:artist:3M9CqiLGObWndTeSA2W73n,32,['Pop'],male,1,0.0,0.1656119402985074,1,0.0,0.16561194029850745
Bestia Bebé,Bestia Bebé,spotify:artist:3j7kmtxJ0aptdHr9ZCnEkp,31,"['Rock', 'Punk', 'Alternative']",No se el género,2,0.0018008194121774,0.1859249329758713,2,0.0018008194121774408,0.18592493297587132
Audia Valdez,Audia Valdez,spotify:artist:44zQK5AXMlUsuii84X0JOg,8,[],female,1,0.0,0.1409982718308427,1,0.0,0.14099827183084274
Willy Quiroga,Willy Quiroga,spotify:artist:2qQX5DzzT2p5Uhf5nVkTyE,12,['Rock'],male,4,0.0017497710412179,0.1844169658290121,4,0.0017497710412179336,0.1844169658290121
Facundo Soto,Facundo Soto,spotify:artist:7iHo4CLGchMwwtiCxfyGem,23,['Rock'],male,1,0.0,0.1842944459208078,1,0.0,0.18429444592080788
Rodrigo Ríos,Rodrigo Ríos,spotify:artist:7sT2v4tHjNHexJhSvIkcNF,5,[],male,1,0.0,0.1548682447521215,1,0.0,0.1548682447521215
Mariana Coronel,Mariana Coronel,spotify:artist:4fojRH9JDZwRN8EzZItv4q,23,[],female,2,0.0014419610670511,0.1549028367210185,2,0.0014419610670511895,0.15490283672101854
Horacio Quintana,Horacio Quintana,spotify:artist:3nRHrVXvO7NKh4dpxZ1OWM,15,['Tango'],male,6,0.0,0.1771844660194174,6,0.0,0.17718446601941748
Juan Carlos Miranda,Juan Carlos Miranda,spotify:artist:4NfWqcXy4vuHUwLvQ2Pdu8,13,['Tango'],male,2,0.0,0.1771844660194174,2,0.0,0.17718446601941748
Luciana Tagliapietra,Luciana Tagliapietra,spotify:artist:1Q3Ba3dBArHD2RV4SpROOk,9,['Alternative'],female,1,0.0,0.1456932773109243,1,0.0,0.14569327731092438
Los Besos,Los Besos,spotify:artist:7nbOE0RhCrS1GrDEaVUVee,31,['Alternative'],No se el género,1,0.0,0.1456932773109243,1,0.0,0.14569327731092438
La Chimera,La Chimera,spotify:artist:4maQEGSFcllqvwDplwdUGv,6,[],No se el género,51,0.0,0.1866505180998519,51,0.0,0.18665051809985198
Eduardo Eguez,Eduardo Eguez,spotify:artist:6Z9dlbGREM1V0CMWdFx6ox,24,[],male,70,0.0,0.1866505180998519,70,0.0,0.18665051809985198
Ramón Sixto Ríos,Ramón Sixto Ríos,spotify:artist:6LReoPjIRhqij34W47jidw,0,['Chamame'],male,1,0.0,0.1515019115237575,1,0.0,0.1515019115237575
Francisco Lomuto,Francisco Lomuto,spotify:artist:6uustyleCEZFSEa11DgHgi,27,['Tango'],male,207,0.0044709675043463,0.1785530381050463,207,0.004470967504346389,0.17855303810504636
Pedro Noda,Pedro Noda,spotify:artist:3Yynd7J1Cb0evqPgnBuY8o,1,['Tango'],male,10,2.8223929648522223e-05,0.1798029556650246,10,2.8223929648522223e-05,0.17980295566502463
Jason Mowry,Jason Mowry,spotify:artist:6LxGBQoCwU1JNfQ0ZMWhX8,1,[],No se el género,86,0.0,0.154816385757339,86,0.0,0.154816385757339
Horacio Lagos,Horacio Lagos,spotify:artist:5mu76bI6tCoctKak4nMH1V,14,['Tango'],male,41,0.0,0.156246479666554,41,0.0,0.15624647966655403
Lita Morales,Lita Morales,spotify:artist:2s48CL3aMAx0M059cx2F9A,10,[],female,22,2.343680120319569e-05,0.168243571081999,22,2.343680120319569e-05,0.16824357108199903
Antonio Maida,Antonio Maida,spotify:artist:5udOu7CuhlJ5wPeoCcAZRM,1,['Tango'],male,17,0.0,0.156246479666554,17,0.0,0.15624647966655403
Alberto Gomez,Alberto Gomez,spotify:artist:3957esRYhSNJy4MdpYn5VP,20,['Tango'],male,19,0.0032876964334992,0.2094533373603141,19,0.003287696433499269,0.2094533373603141
Adolfo Rivas,Adolfo Rivas,spotify:artist:0dywodxx2SmQ5nmzUgLaht,0,[],male,2,0.0,0.156246479666554,2,0.0,0.15624647966655403
Roberto Morel,Roberto Morel,spotify:artist:6wBnDQolYUcmloT0WI7o5n,0,[],male,8,0.0,0.156246479666554,8,0.0,0.15624647966655403
Atilio Bruni y Su Orquesta,Atilio Bruni y Su Orquesta,spotify:artist:0fshe40qVebS0viBfKtlaD,0,[],male,5,0.0,0.1602727062629997,5,0.0,0.16027270626299978
Orquesta Tipica Victor,Orquesta Tipica Victor,spotify:artist:3a80F6pRMshHZW2jH8McTA,25,['Tango'],No se el género,64,0.0106142149015762,0.2008107716809034,64,0.010614214901576262,0.20081077168090344
Hugo Jordan,Hugo Jordan,spotify:artist:0ckxb5NGyPxygzbH5gXrc9,6,[],male,3,0.0,0.1602727062629997,3,0.0,0.16027270626299978
Juan De Dios Filiberto,Juan De Dios Filiberto,spotify:artist:1cUlqu95TXcMcQUjdfzIgo,23,[],male,1,0.0,0.1595169637722829,1,0.0,0.15951696377228292
Tomas Gubitsch,Tomas Gubitsch,spotify:artist:2eJfVLx1KsCtaIsT5U0NAw,13,[],No se el género,1,0.0,0.1595169637722829,1,0.0,0.15951696377228292
Gerardo Jerez Le Cam,Gerardo Jerez Le Cam,spotify:artist:1zYMJwL9SMDF0QjsD5e79g,0,[],No se el género,1,0.0,0.1595169637722829,1,0.0,0.15951696377228292
Violeta Castillo,Violeta Castillo,spotify:artist:2NtYHfTFxDUWZcQAxJBzhe,8,['Alternative'],female,3,0.0024450870857423,0.1840254743266551,3,0.002445087085742379,0.18402547432665517
Zero Kill,Zero Kill,spotify:artist:79Ni1ePx75PABzezrpjmwV,11,"['Pop', 'Electronica', 'Rock', 'Alternative']",No se el género,8,0.0110688093392358,0.2266339869281045,8,0.011068809339235873,0.22663398692810457
Astrosuka,Astrosuka,spotify:artist:5niEn5U8RaaLvCHmD9JKFE,1,[],No se el género,4,0.0028828817581521,0.1633686690223792,4,0.002882881758152126,0.16336866902237926
Dario Jalfin,Dario Jalfin,spotify:artist:1NPOzKHJjzklJ8cMmyuAh6,5,[],male,26,0.0248014072991622,0.2651500669088128,26,0.02480140729916222,0.2651500669088128
Migue Garcia,Migue Garcia,spotify:artist:3Q0cAY0gD9oINGwFwRA625,6,['Rock'],male,1,0.0,0.1875084493713667,1,0.0,0.18750844937136676
Lucy Patané,Lucy Patané,spotify:artist:0ocA2OjaXb4KyFX7zJE2Ld,23,['Alternative'],female,1,0.0,0.1875084493713667,1,0.0,0.18750844937136676
Julieta Laso,Julieta Laso,spotify:artist:3mrFrZjfujaOttNRpDD4Vk,23,['Tango'],female,1,0.0,0.1875084493713667,1,0.0,0.18750844937136676
Riddim Wise,Riddim Wise,spotify:artist:342L5QwFHvai7jhEeOfPtk,21,[],No se el género,1,0.0,0.1582791281524592,1,0.0,0.1582791281524592
El Gato Muñoz,El Gato Muñoz,spotify:artist:0bRZ3w6EsnBEUZgMsJyCTO,18,[],No se el género,1,0.0,0.1783234764721007,1,0.0,0.17832347647210078
Adrián Juárez,Adrián Juárez,spotify:artist:4my2lowPHAuV5YMla0kBD2,2,[],male,9,0.0014419610670511,0.1592239696934909,9,0.0014419610670511895,0.15922396969349098
Juanito El Cantor,Juanito El Cantor,spotify:artist:0XOo1UrJtPQjLkILqMGusW,22,['Alternative'],male,5,0.0006782061193407,0.1754807692307692,5,0.0006782061193407608,0.17548076923076922
El Chavez,El Chavez,spotify:artist:78At4Kngmy7acsoeNPRHZN,14,['Alternative'],male,5,0.0030518180190639,0.196542440130367,5,0.003051818019063976,0.196542440130367
Pablo Paz,Pablo Paz,spotify:artist:1JXqR4BbP8K0e5TrRsy1xy,4,[],male,1,0.0,0.1575599227536067,1,0.0,0.15755992275360672
Wen,Wen,spotify:artist:0rjsdg29fNA8UHulvYuhP1,0,[],female,1,0.0,0.1575599227536067,1,0.0,0.15755992275360672
Camanchaca,Camanchaca,spotify:artist:1WkG8BKt8T8Ot7tsxMjQqN,0,[],No se el género,1,0.0,0.1595903808537567,1,0.0,0.15959038085375676
Fabián Zylberman,Fabián Zylberman,spotify:artist:2iy2Nm1eh2WxzwezH0CVRY,0,[],male,2,0.0,0.1688169425511197,2,0.0,0.16881694255111976
Javier Cohen,Javier Cohen,spotify:artist:04XxVxTAdCKjwTlKyjApPp,1,[],male,28,0.0013733945063896,0.2058779872346741,28,0.0013733945063896962,0.20587798723467418
Quique Condomí,Quique Condomí,spotify:artist:00lxVGoCuBm1dJX0QPZyJD,0,[],male,1,0.0,0.1688169425511197,1,0.0,0.16881694255111976
Hernan Ríos,Hernan Ríos,spotify:artist:0h0xEeJa6MntRaHxDfreHY,0,[],male,28,0.0002334792227782,0.2085087191822008,28,0.00023347922277827825,0.20850871918220085
Juan Parga,Juan Parga,spotify:artist:4dFdsaq6OSDuoO4AVpLyD0,0,[],male,1,0.0,0.1479782353568761,1,0.0,0.14797823535687613
Fernando Ferandiere,Fernando Ferandiere,spotify:artist:1jw9mhpe0aIuf1Zc1GCA9Y,0,[],male,19,0.0014419610670511,0.1480098175221428,19,0.0014419610670511895,0.1480098175221428
Rosita Quiroga,Rosita Quiroga,spotify:artist:2NXDP8Xj6f3FCzLjkg0Ymw,4,['Tango'],female,20,0.0122610150732069,0.2061533888228299,20,0.012261015073206915,0.20615338882282996
Armando Pontier,Armando Pontier,spotify:artist:1szZbhqQOu1TDHF4bqDeVM,20,['Tango'],male,14,0.0030474101410522,0.2224182168056446,14,0.0030474101410522345,0.22241821680564464
Domingo Lombardi,Domingo Lombardi,spotify:artist:5WHmXqz7OrlZzEaS8ta0E3,0,[],male,1,0.0,0.1563169164882226,1,0.0,0.15631691648822268
José Gonzalez Castillo,José Gonzalez Castillo,spotify:artist:4oHopp05U0zeAslcCBZm1W,1,['Tango'],male,1,0.0,0.1563169164882226,1,0.0,0.15631691648822268
Luis Brighenti,Luis Brighenti,spotify:artist:6DhrPJaf8hsK0FhoWkpoGK,0,[],male,1,0.0,0.1563169164882226,1,0.0,0.15631691648822268
Cuarteto Guardia Vieja,Cuarteto Guardia Vieja,spotify:artist:54ZDvAQ5iZJLSOLJqu3QiA,14,['Tango'],No se el género,5,0.0,0.1789215686274509,5,0.0,0.17892156862745098
Enrique Dizeo,Enrique Dizeo,spotify:artist:5em87S0fdnwKvZuQfEG8pJ,2,['Tango'],male,1,0.0,0.1789215686274509,1,0.0,0.17892156862745098
Juan Carlos Cambón,Juan Carlos Cambón,spotify:artist:7hbAjlPzzra0hLgWomf1Sp,0,[],male,6,0.0,0.1632340826173944,6,0.0,0.1632340826173944
BlackDali,BlackDali,spotify:artist:6fQBCAmdaMg4d9WYOMW58B,31,['Reggae'],male,2,0.0001731684826385,0.169477028347996,2,0.00017316848263858705,0.16947702834799608
Mateo Sujatovich,Mateo Sujatovich,spotify:artist:4B1yCLTGYZvR7OZXPczCmb,3,"['Pop', 'Rock', 'Alternative']",male,49,0.0,0.1701422963689892,49,0.0,0.1701422963689892
Juan Pablo Navarro,Juan Pablo Navarro,spotify:artist:3VetqlnXxXp0slQYyiLMwA,3,['Tango'],male,1,0.0,0.1701422963689892,1,0.0,0.1701422963689892
Mariano Sivori,Mariano Sivori,spotify:artist:6eHAYfOiw6NhNkud4JKv9g,2,[],male,10,0.0013350902205975,0.1834413437376008,10,0.001335090220597575,0.18344134373760085
Pájaro de Fuego,Pájaro de Fuego,spotify:artist:6iS3tG6I1Zq8XzWTWfqzus,1,[],No se el género,11,0.0014419610670511,0.1533104896650823,11,0.0014419610670511895,0.15331048966508234
Victoria Morán,Victoria Morán,spotify:artist:6IptlypanXnLQv0rfKUrlB,5,[],female,4,6.501388986385324e-05,0.1893256893256893,4,6.501388986385324e-05,0.18932568932568933
Monkey Kids,Monkey Kids,spotify:artist:5hmh8L2CdiLAvcjdVbhJMk,0,[],No se el género,3,0.004319640945452,0.1648834997622444,3,0.004319640945452049,0.16488349976224442
Sergio Merce,Sergio Merce,spotify:artist:1yhOW29TA4aVtDeV37ihed,0,[],male,1,0.0,0.1647659776669042,1,0.0,0.16476597766690426
Jordan Grigg,Jordan Grigg,spotify:artist:6Y5Fhde5ngMHeY9OhDQaFA,17,[],No se el género,2,0.0,0.1585505258344764,2,0.0,0.15855052583447646
Marcelo Delgado,Marcelo Delgado,spotify:artist:6dHuBokTMS4boezIRpqHka,0,[],male,12,0.0028325444036961,0.1811177853225385,12,0.0028325444036961024,0.18111778532253853
Mavi Díaz,Mavi Díaz,spotify:artist:4vxmDBcHT1ibxYBYKirIaW,8,"['Pop', 'Folklore', 'Rock']",female,1,0.0,0.1808815858111633,1,0.0,0.1808815858111633
Rodrigo Crespo,Rodrigo Crespo,spotify:artist:3hGJuiuX0TJVkyue5808np,1,[],male,1,0.0,0.1808815858111633,1,0.0,0.1808815858111633
Paula Maffia,Paula Maffia,spotify:artist:4soieU4IFUQEcYULczxzFa,26,['Alternative'],female,2,0.0001007449413917,0.1883231500339443,2,0.00010074494139172782,0.18832315003394434
Martín Reznik,Martín Reznik,spotify:artist:1G0rNs1tF3aJ8WdLTBUyLb,0,[],male,1,0.0,0.1747071419574253,1,0.0,0.17470714195742537
Pablo Dacal,Pablo Dacal,spotify:artist:2B4BCqQ745oxQY7Je6oEFU,16,['Alternative'],male,2,1.1059511616632938e-05,0.181853939950177,2,1.1059511616632938e-05,0.181853939950177
Dante Anzolini,Dante Anzolini,spotify:artist:3ere3d5P9K69t3DUVARI4Z,1,[],male,4,0.0,0.1742462311557789,4,0.0,0.1742462311557789
Rafael Gintoli,Rafael Gintoli,spotify:artist:4VQumRfhLnn346SuTA0jNC,0,[],male,9,9.50075662282934e-06,0.1916010498687664,9,9.500756622829339e-06,0.19160104986876642
Pedro Saenz,Pedro Saenz,spotify:artist:0MluzI9LpanQT9iraPdpl8,0,[],male,3,0.0,0.1844169658290121,3,0.0,0.1844169658290121
Lía Cimaglia Espinosa,Lía Cimaglia Espinosa,spotify:artist:26mvh3HIDxQ7g0axPxoxxd,0,[],female,1,0.0,0.1844169658290121,1,0.0,0.1844169658290121
Irma Urteaga,Irma Urteaga,spotify:artist:3lukHq55Q6zWOQkOL5lrtS,0,[],female,3,0.0,0.1844169658290121,3,0.0,0.1844169658290121
Olga Barboaza,Olga Barboaza,spotify:artist:106IVZ6ZYHUm2cPMiy2tdv,0,[],No se el género,23,0.0,0.1304797742238946,23,0.0,0.13047977422389465
Jorge Caldara,Jorge Caldara,spotify:artist:0M3rzvtYVCYi9BAXGtEoBd,0,['Tango'],male,9,0.0,0.1559478299977512,9,0.0,0.15594782999775128
Daiana Leonelli,Daiana Leonelli,spotify:artist:1phW938sv11jq0j5fZCRsr,16,['Alternative'],female,1,0.0,0.1655724006207473,1,0.0,0.1655724006207473
Miau Trío,Miau Trío,spotify:artist:0WIn93XS8EmNaLPG3AZpeL,29,['Alternative'],No se el género,2,0.0014419610670511,0.1656119402985074,2,0.0014419610670511895,0.16561194029850745
Richard Coleman,Richard Coleman,spotify:artist:6Hngy3cPnHG2DO493ZxSya,22,"['Pop', 'Rock', 'Alternative']",male,1,0.0,0.1790601600826233,1,0.0,0.1790601600826233
Tavo Kupinski,Tavo Kupinski,spotify:artist:0kVGhFz57CPHwGueXgLa7Q,0,"['Tango', 'Rock', 'Reggae']",No se el género,2,0.0,0.1790601600826233,2,0.0,0.1790601600826233
Roque Narvaja,Roque Narvaja,spotify:artist:7962171njr0mXGlo7bNVWx,19,"['Pop', 'Rock']",male,1,0.0,0.1790601600826233,1,0.0,0.1790601600826233
Jorge Maronna,Jorge Maronna,spotify:artist:1vk2uohBsRHxclHPBQZxJU,0,[],male,1,0.0,0.1790601600826233,1,0.0,0.1790601600826233
Florencia Paz,Florencia Paz,spotify:artist:7c5vya7UGr2OU2L9Q7ura8,5,['Folklore'],female,1,0.0,0.1762612784343626,1,0.0,0.17626127843436268
Vox Dei,Vox Dei,spotify:artist:1sTOtMflHQ1ULtuozST5RR,36,"['Rock', 'Metal']",No se el género,1,0.0,0.1557202200516447,1,0.0,0.15572022005164476
Ricardo Tapia,Ricardo Tapia,spotify:artist:3NONwjxJLj1yc4GjBdBeUY,4,"['Tango', 'Rock']",male,2,6.151305649516547e-05,0.1704140557808084,2,6.151305649516547e-05,0.17041405578080845
Rodrigo Rabery,Rodrigo Rabery,spotify:artist:7boaEFcJzVCP49ht1FdXTp,3,[],male,1,0.0,0.1341392649903288,1,0.0,0.13413926499032883
Carlos Galarce,Carlos Galarce,spotify:artist:1lRa5OBXnPtrorBeB5IaIq,0,[],male,10,0.0,0.1515184618745903,10,0.0,0.15151846187459034
